https://twitter.com/0xcryptovert/status/1423050807621132301,@0xcryptovert,2021-08-04T22:38:46.000Z,"Incoming Lizard Shill Post:  This is what happened to me during the  @BoredApeYC  they climbed just high enough for me to be like Nah too much, then in 3 months floor is almost 14 ETH.  I LOVE this project ALOT it feels special + the Fkn Dragons are coming..  @CrazyLizardArmy",3,9,22
https://twitter.com/DheerajShah_/status/1423050389700579328,@DheerajShah_,2021-08-04T22:37:06.000Z,1  @BoredApeYC   = 1 BTC 1 @coolcatsnft = 1 ETH  What a day in NFTs,2,0,11
https://twitter.com/Gavinmeeler/status/1423049060970291207,@Gavinmeeler,2021-08-04T22:31:49.000Z,"""Bored Ape Derivative in the 3rd dimension"" 5/5 Available on  @opensea  tonight at 8pm   I've been busy at work on these apes. I honestly love the project so much, I wanted to add my spin.  #nfts #NFT #NFTdrop #OpenSeaNFT #nftart #BoredApeYC #BoredApeYachtClub  @BoredApeYC",0,3,18
https://twitter.com/realMikeyFields/status/1423048866400808962,@realMikeyFields,2021-08-04T22:31:03.000Z,"Apes flip Bitcoin, no biggie….. ",0,0,10
https://twitter.com/day25/status/1423048590126055426,@day25,2021-08-04T22:29:57.000Z,"21 million coins, only 10000 apes",1,0,8
https://twitter.com/CryptoPapi10/status/1423047003941056512,@CryptoPapi10,2021-08-04T22:23:39.000Z,How does a long time supporter and original minter of  @BoredApeYC  get an honorary ape? Asking for a friend,1,1,7
https://twitter.com/0xShual/status/1423043862218555394,@0xShual,2021-08-04T22:11:10.000Z,. @BoredApeYC  are really cementing themselves as a blue-chip NFT when it comes to price discovery.,1,4,6
https://twitter.com/Bobilleth/status/1423043794224746497,@Bobilleth,2021-08-04T22:10:54.000Z,I don't regret the trade. Happy for both sides. P.S i never left the Ape Club,0,0,3
https://twitter.com/beaniemini1/status/1423041722787897346,@beaniemini1,2021-08-04T22:02:40.000Z,"Well, I won't delete this tweet just because I'm factually wrong. In fact, I'll just block you and double down, like they taught me in Get Pussy class",0,0,13
https://twitter.com/andrewrosener/status/1423041384672530438,@andrewrosener,2021-08-04T22:01:19.000Z,Meet the fam... #BAYC  @BoredApeYC    What y’all think?  What am I missing and what needs to be trimmed?  Give it to me!,5,1,17
https://twitter.com/irvinxyz/status/1423037670058512385,@irvinxyz,2021-08-04T21:46:33.000Z,Bruh. You  @zariat  were hustling on Twitter and  @Clubhouse  since day one for  @BoredApeYC  . Easily onboarded a community of hundreds. There are even Discord threads with the founders to prove this. Wtf is going onnn?!,1,0,8
https://twitter.com/boredtrippykidd/status/1423037657760755713,@boredtrippykidd,2021-08-04T21:46:31.000Z,What’s better than a trippy pirate?  A trippy pirate with badass kicks.  Thank you  @mfigge  for making these for all us  @BoredApeYC  #BAYC apes! You’re too cool for ape school!  Now can I get a pair for real life?!? Drop your favorite pair if you dare,2,1,5
https://twitter.com/nfttank/status/1423037582036832260,@nfttank,2021-08-04T21:46:12.000Z,"Yes, we have surpassed 14ETH floor on  @BoredApeYC , but you know what? People aren't buying the floor ...",2,0,20
https://twitter.com/WillyTheDegen/status/1423037438771884032,@WillyTheDegen,2021-08-04T21:45:38.000Z,I KNOW there’s gotta be more  @BoredApeYC  members I’m not following. Where you at fam?! #apefollowape #APESNOTLEAVING #apestogetherstrong,5,0,6
https://twitter.com/adamv_eth/status/1423036573290012680,@adamv_eth,2021-08-04T21:42:12.000Z,Liquid Bored Ape #2560 for @bayc2560! #BoredApeYC #BAYC #liquidbayc,1,2,9
https://twitter.com/SpacePoggersNFT/status/1423035615625494531,@SpacePoggersNFT,2021-08-04T21:38:24.000Z,"Thanks so much Tank! We've got the rockets primed, and are ready to rocket off ",2,0,8
https://twitter.com/Picassobabyape/status/1423034143991078918,@Picassobabyape,2021-08-04T21:32:33.000Z,Picasso bored ape  380 ape owners permission  0.01 ~ 0.015 eth! @opensea  @BoredApeYC    162 adopted 10% of all profits will be donate for children    https://opensea.io/collection/picasso-bored-baby-ape-yatch-club…,0,5,11
https://twitter.com/CarusosMissing/status/1423033781988982784,@CarusosMissing,2021-08-04T21:31:06.000Z,Prayers up for  @BoredApeYC  and  @WickedCraniums   #ApeStrongTogether  #skullsbackskulls,0,0,13
https://twitter.com/Lelapinmignon/status/1423033079564746752,@Lelapinmignon,2021-08-04T21:28:19.000Z,"Don’t worry  @pranksyNFT    With the Mignon Generator coming soon, you will have a 2nd chance to HODL  ",1,0,4
https://twitter.com/Ness_Graphics/status/1423032859724496903,@Ness_Graphics,2021-08-04T21:27:27.000Z,"Intuition, also there’s plenty of projects I’ve bought into that have gone to zero, generally just buy what I like, that way even if they’re not valuable, I still enjoy owning them!",2,0,19
https://twitter.com/Accumul80r/status/1423032779076481024,@Accumul80r,2021-08-04T21:27:07.000Z,Great way to sum up how I feel about it,0,0,6
https://twitter.com/Chicka_B00m/status/1423032714463260676,@Chicka_B00m,2021-08-04T21:26:52.000Z,"There are 10,000 Bored Apes! Talk about scarcity",1,0,10
https://twitter.com/tomosman/status/1423030992793751552,@tomosman,2021-08-04T21:20:01.000Z,Step away from the laptop Tom.  This was too delicious not to grab from  @sabet  x  @BoredApeYC    https://opensea.io/assets/0xfbeef911dc5821886e1dda71586d90ed28174b7d/601116…,5,1,18
https://twitter.com/CesarKuriyama/status/1423030670423699459,@CesarKuriyama,2021-08-04T21:18:45.000Z,"The cheapest you can buy a  @BoredApeYC  right now is 14.2 ETH ($38,500 at the moment)  When I bought mine 3 months ago it was .3 ETH  If you wanna get a sense of how early it still is, search Bored Apes on youTube and check the view counts. And now a Christie's auction?!?!",1,0,10
https://twitter.com/JRNYcrypto/status/1423030181657120770,@JRNYcrypto,2021-08-04T21:16:48.000Z,"I posted a picture. I didn't say go buy them. ",2,0,11
https://twitter.com/GordBored/status/1423029086667132934,@GordBored,2021-08-04T21:12:27.000Z,I spent $86k on these two stoners.,1,2,13
https://twitter.com/Juicetra/status/1423027660632911876,@Juicetra,2021-08-04T21:06:47.000Z,"A Beeple from $4,500 to $130k",0,0,24
https://twitter.com/toomuchlag/status/1423026845855924227,@toomuchlag,2021-08-04T21:03:33.000Z,*coughs* beeple *coughs*,1,0,14
https://twitter.com/LowRres/status/1423026731884105732,@LowRres,2021-08-04T21:03:06.000Z,Has anyone switched their work/slack pfp to their ape?  might have to start flexin' at work  @ApeGangNFT  @BoredApeYC  @ApeShitSocial,0,2,7
https://twitter.com/NFTPrince/status/1423026204102303749,@NFTPrince,2021-08-04T21:01:00.000Z,"Still can’t believe I sold an Ape for 30eth, never seen that much money in my life!  @BoredApeYC  changing so many lives",2,2,23
https://twitter.com/AustinHambelton/status/1423025169447088128,@AustinHambelton,2021-08-04T20:56:53.000Z,"@Mad_Dog_Jones  $440 to $111,111.11",0,0,8
https://twitter.com/bmabs/status/1423024284361011203,@bmabs,2021-08-04T20:53:22.000Z,Had to get a second!  @BoredApeYC  Who can blame me?,34,9,250
https://twitter.com/surfcoderepeat/status/1423024099455127553,@surfcoderepeat,2021-08-04T20:52:38.000Z,and we just launched races! but how come an  @BoredApeYC  infiltrated the mooncat race lool,1,5,17
https://twitter.com/0xrvm/status/1423023933855617026,@0xrvm,2021-08-04T20:51:58.000Z," As a proud early minter of 40  @BoredApeYC  I can assure market is sleeping way hard on  @_KidEight  D’EVOLs.",10,17,170
https://twitter.com/marvtheinvestor/status/1423023833582161920,@marvtheinvestor,2021-08-04T20:51:35.000Z,.005E > 138E   @larvalabs,2,0,13
https://twitter.com/reneil1337/status/1423023652723908613,@reneil1337,2021-08-04T20:50:51.000Z,"People sleeping on  @cryptoavatarsio  for almost a year.  @naturevrm  tried to wake them up for months but people be like  Great content ",2,4,9
https://twitter.com/Almajaguar/status/1423023606502772736,@Almajaguar,2021-08-04T20:50:40.000Z,Almost feels like its not taxable because it was a gift. All Gains.,0,0,7
https://twitter.com/LightGod_nft/status/1423023564865871872,@LightGod_nft,2021-08-04T20:50:31.000Z,Ruuuuunnit allll the way up!!!,0,0,5
https://twitter.com/ape3809/status/1423023151261179904,@ape3809,2021-08-04T20:48:52.000Z,"Instead of complaining about what someone chooses to do with their honorary  @BoredApeYC  , why not work on becoming the type of collector and early supporter that is gifted an honorary item in the first place? ",1,1,19
https://twitter.com/CrazyCrowsClub/status/1423019941251457037,@CrazyCrowsClub,2021-08-04T20:36:07.000Z,. @CrazyCrowsClub  is doing a #giveaway on discord! 24 hours and 5 winners. Each winner will get a Crazy Crow! Here's another special Crazy Crow.   @BoringBananasCo  @BoredApeYC  @GutterCatGang,1,1,10
https://twitter.com/Benzinga/status/1423019883957215237,@Benzinga,2021-08-04T20:35:53.000Z,"We all love the big #NFT projects: #cryptopunks,  @BoredApeYC ,  @veefriends .. but check out all the smaller artists!!  Tag your favorite artist/NFT project below!  The Roadmap with  @chriskatje  @00xmaz |  @the_vogu    @AndrewTrackzy  @Jaiv1 Full show  https://youtu.be/2hf0Am0cCVk",1,7,16
https://twitter.com/gabrielayuso/status/1423016505923411969,@gabrielayuso,2021-08-04T20:22:28.000Z,"Representing  @BoredApeYC ,  @Ghxsts  and  @AvidLines  on  @LinkedIn .  (forgot to tag them on original tweet)",1,1,6
https://twitter.com/TAYL0RWTF/status/1423016220375207937,@TAYL0RWTF,2021-08-04T20:21:19.000Z,"I raised laser eyes to 250 ",1,0,4
https://twitter.com/Cents2Sats/status/1423015351437041667,@Cents2Sats,2021-08-04T20:17:52.000Z,"1BTC = 1BTC = 1Ape, well almost!! What is this wild simulation I'm living in and why do I love it so much  @BoredApeYC",1,2,13
https://twitter.com/hunter_nft/status/1423014411749449730,@hunter_nft,2021-08-04T20:14:08.000Z,Just grabbed the SECOND EPISODE of The Boring Ape Chronicles by  @TimpersHD    I will be owning every Episode of this series! #BAYC #BAKC  @BoredApeYC,4,2,25
https://twitter.com/TheHordeKingBob/status/1423013405552791557,@TheHordeKingBob,2021-08-04T20:10:08.000Z,"WOAH Just aped, finally #BAYC",1,2,6
https://twitter.com/TheeHustleHouse/status/1423011947687993344,@TheeHustleHouse,2021-08-04T20:04:21.000Z,14.1  @BoredApeYC  floor.   That is all.,10,5,52
https://twitter.com/wsavas/status/1423011836555931655,@wsavas,2021-08-04T20:03:54.000Z,apparently... but half the influencers i never saw support the project till after  @BoredApeYC   blew up,2,0,8
https://twitter.com/Cosmo_boredape/status/1423011829639438342,@Cosmo_boredape,2021-08-04T20:03:53.000Z,PSA  DELIST YOUR APES  @BoredApeYC  @ChristiesInc,2,3,13
https://twitter.com/yuppieventures/status/1423010294188498944,@yuppieventures,2021-08-04T19:57:47.000Z,"I was a  @BoredApeYC  member before I was a #CryptoPunk. The Bored Ape community is a phenomenon. These Apes won't be leaving my wallet for a long time to come. #ApesStrongTogether ",4,0,18
https://twitter.com/boxofcorey/status/1423010075036241923,@boxofcorey,2021-08-04T19:56:54.000Z,Project succeeded without their artificial pump too. Organic > Pump/Dump,0,0,9
https://twitter.com/VUXverse/status/1423009689890082819,@VUXverse,2021-08-04T19:55:22.000Z,"Last night, my wife said show me your ape and we made love right after. Winning!!!  #jpegseason #nft  @BoredApeYC",3,0,10
https://twitter.com/timeless811/status/1423008507624706048,@timeless811,2021-08-04T19:50:41.000Z,"We will only mint 100 Black cards, get it while you can and join the exclusive 1% club. You don't want to miss out!   To order, please DM me or  @boredapeyachtex  to get your spot.   @BoredApeYC  #BAYC",4,3,19
https://twitter.com/0xKasimir/status/1423008470509445128,@0xKasimir,2021-08-04T19:50:32.000Z,ye why give it to people who did not want it at first,1,0,4
https://twitter.com/FFVV1211/status/1423005617275367425,@FFVV1211,2021-08-04T19:39:11.000Z,Yo  @BoredApeYC  can I have a honorary ape?…A Ape man can dream can he?,1,1,17
https://twitter.com/0xUnihax0r/status/1423004714782937094,@0xUnihax0r,2021-08-04T19:35:36.000Z,"Appreciate the congratulations fam  But I literally did nothing except putting it as PFP because it was dope   S/o  @BoredApeYC  I’ll ship you one of the finest red wine I find ",4,0,21
https://twitter.com/pelham_nft/status/1423004513561059330,@pelham_nft,2021-08-04T19:34:48.000Z,Ugggggh can I get a free $250k  @BoredApeYC  ? I missed out by a few weeks as I just just getting into #NFTs when things took off.,0,2,20
https://twitter.com/ape6144/status/1423003759223902215,@ape6144,2021-08-04T19:31:48.000Z,yo  @BoredApeYC  members!  one week ago i joined twitter to connect with other apes.. 7 days later i got ma 600 follower  IM  FREAKIN IN LOVE  WITH THIS COMMUNITY!   big thx to all apes out there!   but where is the rest of the GAAANG?     #ApeArmy #BAYC,4,2,26
https://twitter.com/bryce_allard/status/1423000359052656640,@bryce_allard,2021-08-04T19:18:18.000Z,Love this Squeazy with the crypto background. Dope as fuck! Crypto Jankys are  @superplastic  @CollieBuddz  @gunnertierno  @yeezygoddiscord  @j1mmyeth  @garyvee  @mattkalish,1,1,5
https://twitter.com/Tradermayne/status/1422999804095995914,@Tradermayne,2021-08-04T19:16:06.000Z,Man thanks  @BoredApeYC,12,2,128
https://twitter.com/Paw1239_/status/1422999170663829504,@Paw1239_,2021-08-04T19:13:34.000Z,"Yo, this is one of the most real tweets I've read in a while ",0,0,5
https://twitter.com/PIPSLLC1/status/1422998463550267401,@PIPSLLC1,2021-08-04T19:10:46.000Z,Seriously considering raising the price of my  @BoredApeYC @opensea  @boredapekennel  @alexandermazzei  @NFTsAnonymous  @JaymesWestfall  @devinthedude07  @Tom_Laroc  @QuantumVariant  @kas__vegas  @strawberry_wtf  @TAYL0RWTF  @LUVELLI  @NylaCollection  @clubb_q,3,1,11
https://twitter.com/ThedankestpepeE/status/1422998384206622734,@ThedankestpepeE,2021-08-04T19:10:27.000Z,The homie Finn can't drive @cryptoavatarsio  @kami_kur0  @BoredApeYC #NFTCommunity #NFT #nftcollector #FOMO $ETH #BAYC #AdventureTime,3,10,21
https://twitter.com/art_is_found/status/1422997612920283139,@art_is_found,2021-08-04T19:07:23.000Z,Just gonna say a lil peep styled honorary  @BoredApeYC  would look very cool,2,0,10
https://twitter.com/ApeLambo/status/1422996855693070340,@ApeLambo,2021-08-04T19:04:23.000Z,"So proud to be apart of this #BAYC community. Not only have a I had the pleasure of meeting some really kind and awesome people, but the  @BoredApeYC  team has been so generously donating $ETH to charities on our behalf.  Feeling very blessed to be apart of this with you all. <3",0,1,8
https://twitter.com/JulianGilliam/status/1422996695055577093,@JulianGilliam,2021-08-04T19:03:44.000Z,32K offer on my  @BoredApeYC  and im still HODLing.  #knowyourworth lol,2,1,13
https://twitter.com/hotlneblng_/status/1422996694845861894,@hotlneblng_,2021-08-04T19:03:44.000Z,"Congrats! ",1,1,6
https://twitter.com/friesframe/status/1422996467749425157,@friesframe,2021-08-04T19:02:50.000Z,Selling your apes allowed for more apes to hop on the train along the way and helped us all in the long run!,0,1,8
https://twitter.com/MeBlotto/status/1422994154343305222,@MeBlotto,2021-08-04T18:53:39.000Z,Its clear! Everyone loves  @BoredApeYC  and   @larvalabs  punks! So what's the best of both!? @ApeGangNFT  ! Get your cute little asses in here and show me your damn apes!!,5,7,25
https://twitter.com/NftUae/status/1422993890483884038,@NftUae,2021-08-04T18:52:36.000Z,Going to miss  @BoredApeYC  # 3511!    Had left a sell order last week at a price 2000% above my purchase price.  Never expected the order to go through!,18,3,64
https://twitter.com/byswickie/status/1422993145541791748,@byswickie,2021-08-04T18:49:38.000Z,LMFAO you win! DM your wallet please!,0,0,4
https://twitter.com/QualityNames_/status/1422989312287821825,@QualityNames_,2021-08-04T18:34:24.000Z,New offer 60 ETH. Said sorry & Thank you very much.  #BAYC  @BoredApeYC  #BAKC #nftart #NFTs,0,1,13
https://twitter.com/localrach/status/1422987480966520840,@localrach,2021-08-04T18:27:07.000Z,I made a meme for that,0,1,7
https://twitter.com/GOOSEWAYN/status/1422987219678208001,@GOOSEWAYN,2021-08-04T18:26:05.000Z,Haters are stupid.,0,0,9
https://twitter.com/itsALLrisky/status/1422986951288778753,@itsALLrisky,2021-08-04T18:25:01.000Z,"Haters will say it’s photoshopped ",8,5,66
https://twitter.com/topshotfund/status/1422986394025308165,@topshotfund,2021-08-04T18:22:48.000Z,"me &  @painter_crypto  just chillin in BK together ",1,0,11
https://twitter.com/greg16676935420/status/1422985914972844038,@greg16676935420,2021-08-04T18:20:54.000Z,Finally got my own  @BoredApeYC  honorary ape. I’m so excited and will take good care of him. Looks just like me lol,31,7,193
https://twitter.com/WARHODL/status/1422985561606823938,@WARHODL,2021-08-04T18:19:30.000Z,I have one on a 2 hour window at 20eth right now. Above floor and if it sells I’ll pick up floor,1,0,6
https://twitter.com/notsofast/status/1422985168889974785,@notsofast,2021-08-04T18:17:56.000Z,feels  @BoredApeYC,6,1,57
https://twitter.com/ColeThereum/status/1422984546442698752,@ColeThereum,2021-08-04T18:15:28.000Z,"Yeah it will bring marketing and even more hype and attention. I get that. Just kind of a slap in the face to the Day 1 supporters like YOU, who quite literally assisted in building the community here. if he sells that Ape….. ",1,0,10
https://twitter.com/tmagled/status/1422984211447926784,@tmagled,2021-08-04T18:14:08.000Z,"thank you for selling your apes, i got mine from you at 0.4, 3 months ago, and ive never looked back! ",0,0,5
https://twitter.com/Fleetz_/status/1422984023689814025,@Fleetz_,2021-08-04T18:13:23.000Z,"The biggest reason why  @BoredApeYC  isn’t dropping in price but climbing, is because they don’t paper-hand (that much)& they don’t undercut each other. @GutterCatGang  is on that same rise and we are bullish (& so are a lot of people, look at the sale stats   LFG!!!!—> ",0,2,15
https://twitter.com/ape6743/status/1422983480280076293,@ape6743,2021-08-04T18:11:14.000Z,You can tag me in the pictures. I'm the ape on the wall.,0,0,6
https://twitter.com/MarioLongtin/status/1422983292094140418,@MarioLongtin,2021-08-04T18:10:29.000Z,Huge  @JankyHeist  @superplastic   announcement today!   Have any of you checked this out yet?  I know how you enjoy historical significant #NFT projects.  @larvalabs  @BoredApeYC  @veefriends   @GutterCatGang  @coolcatsnft  @the_vogu  @Animetas1  @artblocks_io    #NFTCommunity #nftart,10,22,33
https://twitter.com/CapetainTrippy/status/1422983027370729473,@CapetainTrippy,2021-08-04T18:09:26.000Z,"Looks like the  @BoredApeYC  coming into this all business. ",2,2,18
https://twitter.com/emils_eth/status/1422982698902114310,@emils_eth,2021-08-04T18:08:07.000Z,Vecay hobby in the mountains #BAYC  @BoredApeYC  #chainsaw,20,29,193
https://twitter.com/Kojadesigns/status/1422982221187723265,@Kojadesigns,2021-08-04T18:06:13.000Z,I think I traveled to the future and found  @beaniemaxi  hanging around Harvard. I asked at what price I should sell my  @BoredApeYC  apes and he said ‘much higher.’,1,0,8
https://twitter.com/techysparks/status/1422982103365562368,@techysparks,2021-08-04T18:05:45.000Z,"Said it before will say it again. @BoredApeYC  #BAYC best community I've yet come across in #NFT, scratch that - in the whole of Crypto.",1,1,10
https://twitter.com/NFTartCo/status/1422980814762090506,@NFTartCo,2021-08-04T18:00:38.000Z,"Just a quick animation to remind everyone to pick up their  @weareround21  @BoredApeYC  basketballs!  Today is the last day to purchase!  The AR ball looks great with this  @HouseofKibaa  ape too, excited to bring all of this into the metaverse soon as a full avatar!  #BAYC",16,46,197
https://twitter.com/RegularRuben/status/1422980026820091907,@RegularRuben,2021-08-04T17:57:30.000Z,My wife said offers under 100k can beat it.,0,0,6
https://twitter.com/patrickwagner/status/1422979938001559554,@patrickwagner,2021-08-04T17:57:09.000Z,Got 2 physical merch basketballs from  @BoredApeYC  &  @weareround21,1,0,6
https://twitter.com/JetSetTogether/status/1422979888408113154,@JetSetTogether,2021-08-04T17:56:57.000Z,we're constantly invading. Earth and NFT Twitter,0,0,6
https://twitter.com/ApeStar_824/status/1422979848998371332,@ApeStar_824,2021-08-04T17:56:48.000Z,Shout out to TSF Space Cowboy substack article   https://topshotfund.substack.com/p/bored-ape-yacht-club…,0,0,5
https://twitter.com/jackmaschka/status/1422979411666604032,@jackmaschka,2021-08-04T17:55:04.000Z,"Just sold a  @BoredApeYC  that helped me make the decision to dedicate and focus myself to the NFT space (and my own projects) full-time   Gave me enough runway til at least the end of the year. Wish me luck, fellow apes! ",11,0,53
https://twitter.com/BoredOhms/status/1422978826217345024,@BoredOhms,2021-08-04T17:52:44.000Z,"I think BAYC is in a position where there doesn’t need to be limited quantities and just have an open merch store for holders available. I don’t wanna miss out this time bc some may be greedy and get more than they need just to flip. I actually wanna rock my BAYC merch ",2,1,40
https://twitter.com/rektmando/status/1422977956310360068,@rektmando,2021-08-04T17:49:17.000Z,"COLLECTIBLES 1/2 -  @BoredApeYC  floor rises to 14, $16m sales, apes to sell at  @ChristiesInc  Hong Kong - Drove a big increase in the volumes and prices of most 2021 projects  - Cryptopunks floor still at 33, Zombie sells for $2.5m, multiple hoodie sales for $500k+",1,0,8
https://twitter.com/nir_un/status/1422977954540314624,@nir_un,2021-08-04T17:49:16.000Z,hahaha man. My gramps lived in a hut and didn't have shoes til he was in his early teens. It is quite crazy how far we've come in a generation. Upwards and onwards homie,0,0,5
https://twitter.com/EthMetcalfe/status/1422975215638917123,@EthMetcalfe,2021-08-04T17:38:23.000Z,"The same recipe for success is all over #StonerCats . That  @aplusk  and the entire team is doing in revolutionary and disrupting. No wonder why #Ethereum founder likes the project so much. Next week the #ETH lost in gas will be send out,something completely remarkable.",0,0,7
https://twitter.com/GabrielJWeis/status/1422974497657741319,@GabrielJWeis,2021-08-04T17:35:32.000Z,Got in just in the nick of time,0,0,6
https://twitter.com/cryptostpn/status/1422973960782860296,@cryptostpn,2021-08-04T17:33:24.000Z,lfg mr. snowman,1,0,6
https://twitter.com/bettertorun/status/1422973747594768389,@bettertorun,2021-08-04T17:32:33.000Z,"yea, back in early June traded my TS account (valued at $12K) for a floor ape (floor was 3eth).",1,0,5
https://twitter.com/realniceguy_SRH/status/1422973425170014209,@realniceguy_SRH,2021-08-04T17:31:16.000Z,"@BoredApeYC  #BAYC    FLOOR JUST HIT 14.28ETH      ",3,2,8
https://twitter.com/JackieDeLaw/status/1422972442453037057,@JackieDeLaw,2021-08-04T17:27:22.000Z,"The NFT explosion is *wild* and v reminiscent of the ICO/crypto craze in 2017. Lots of money will be made (creators/wily flippers) + lots will be lost in the trough of disillusionment.  Spending $50k+ for a new NFT is mind-bending, yet here I am surfing  @opensea  4 a  @BoredApeYC",0,0,7
https://twitter.com/Cashtronaut_eth/status/1422971588811497473,@Cashtronaut_eth,2021-08-04T17:23:58.000Z,Would it be appropriate to wear this every single day of the week? #BAYC  @BoredApeYC,1,0,5
https://twitter.com/DaybedNFT/status/1422971533664735233,@DaybedNFT,2021-08-04T17:23:45.000Z,,0,0,10
https://twitter.com/NateLawson/status/1422971490203574276,@NateLawson,2021-08-04T17:23:35.000Z,Has there ever been a  @BoredApeYC  X  @nbatopshot  trade?,3,0,5
https://twitter.com/M4T_NFT/status/1422971373841010691,@M4T_NFT,2021-08-04T17:23:07.000Z,"1/ After owning *103*  @BoredApeYC  at launch I have just 1  Seeing the floor value surge again I'm asking myself If I made a mistake, I could easily say yes.  However one thing I've learned since *2011* is if you spend life looking back and #ragreting you can't move forward! #nfts",1,1,16
