link,account,timestamp,tweetText,reply,retweet,like
@_miketriumph_,https://twitter.com/_miketriumph_/status/1455904486514384903,2021-11-03T14:27:33.000Z,Thinking about doing this. Wonder if I’ll get more or less recruiters hitting me up lol,2,0,4
@boredapewood,https://twitter.com/boredapewood/status/1455902423965335552,2021-11-03T14:19:21.000Z,"Have two sets of BAYC (one with both m1 and m2 versions) along with my gcg set. All hodling   long term - gang gang ",1,0,9
@jessew_art,https://twitter.com/jessew_art/status/1455901165758132238,2021-11-03T14:14:21.000Z,"Got to meet an old school clubhouse member and friend, finally irl last night  @JoeMangrum  great to meet you man!!  @BoredApeYC  @BushidoApes  #NYCNFT #nftcollector",0,3,12
@code_contract,https://twitter.com/code_contract/status/1455898310481485834,2021-11-03T14:03:01.000Z,Mañana estaremos en #LesArtsProStartups entre los 15 finalistas seleccionados en el reto de  @lanzaderaes  y  @TMusicRepublic  sobre #NFT en el ámbito musical.  Hemos secuestrado a una copia de  @BoredApeYC  para la explicación... deseadnos suerte. #Blockchain #legaltech,0,4,5
@RFOX_Official,https://twitter.com/RFOX_Official/status/1455898028301242371,2021-11-03T14:01:53.000Z,"NOW LIVE: Join us as we auction the first 5  @KOGS_GG  created using  @BoredApeYC  #NFTs, via the KOGs Mint Lab.  Bid now!  https://kogs.atomichub.io/market#auctions  $RFOX $VFOX #nftcommunity #BoredApeYC",2,15,83
@BlueBadger2600,https://twitter.com/BlueBadger2600/status/1455896748245729283,2021-11-03T13:56:48.000Z,I’m one gutter pigeon away. Dang.,1,0,5
@SlabberDan,https://twitter.com/SlabberDan/status/1455896229271904261,2021-11-03T13:54:44.000Z,"1/142 ",0,0,7
@boredpharmacist,https://twitter.com/boredpharmacist/status/1455895500352335879,2021-11-03T13:51:51.000Z,Whoa. Nice stats. 1/142,1,0,5
@k8be24ever_rcf,https://twitter.com/k8be24ever_rcf/status/1455893968688979977,2021-11-03T13:45:45.000Z,"I always thought I was a 1/1 but guess I’m 1/142 too  ",0,0,5
@DEEZCOOKIE,https://twitter.com/DEEZCOOKIE/status/1455893418882777092,2021-11-03T13:43:34.000Z,"Last steak lol got to head off to work ",3,0,6
@zScuffed,https://twitter.com/zScuffed/status/1455893123540963334,2021-11-03T13:42:24.000Z,"~142 people own the full sets from both the  @GutterCatGang  and  @BoredApeYC . Having any species from these collections is already GMI, but full sets from both? Save me a spot on your private jets please",18,18,109
@HangryAnimals,https://twitter.com/HangryAnimals/status/1455890659748024320,2021-11-03T13:32:37.000Z," Daily Fight For Survival   In our first ever contest we have  @HangryAnimals  up against the  @BoredApeYC  fighting for the last remaining peanut butter sandwich   Hangry Hippo vs Mutant Ape  Who wins? comment below  #HangryAnimals #MutantApeYachtClub #NFTCommunity #NFTs",10,7,10
@amber_vittoria,https://twitter.com/amber_vittoria/status/1455888402373611523,2021-11-03T13:23:38.000Z,Hi! I’m web 2.5 with my  @BoredApeYC  hoodie and my (stolen from my husband shhh )  @tiktok_us  hat  if you see my ask for a mini print/card!!,4,1,80
@Animetas1,https://twitter.com/Animetas1/status/1455887518486966272,2021-11-03T13:20:08.000Z,Noice!,1,0,5
@sandstormmeetup,https://twitter.com/sandstormmeetup/status/1455887042366349321,2021-11-03T13:18:14.000Z,"GM from NYC  In the last 48 hours we’ve met incredible diamond hand community members from @CyberKongz   @BoredApeYC   @GutterCatGang   @Animetas1   @RealSupDucks   @Deadfellaznft ",13,10,64
@rayshearer,https://twitter.com/rayshearer/status/1455886388566519815,2021-11-03T13:15:38.000Z,"Getting ready for the BAKC,  @BoredApeYC  & Cryptopunks airdrop by  @NFTBillionaires  #bitcoin",3,11,47
@DEEZCOOKIE,https://twitter.com/DEEZCOOKIE/status/1455884677634576388,2021-11-03T13:08:50.000Z,Pulled pork just about ready,2,0,10
@StonedBrody,https://twitter.com/StonedBrody/status/1455883899826065416,2021-11-03T13:05:45.000Z,"@BoredApeYC  Today is the day! @RollingStone  here’s my gm playlist:  Bored Ape Yacht Club (BAYC) by  @K3n_eth   No Sleep Till Brooklyn by  @beastieboys   Run This Town by ",1,3,6
@RFOX_Official,https://twitter.com/RFOX_Official/status/1455883045865676806,2021-11-03T13:02:21.000Z,"Don't miss out on this historical auction of the first 5  @KOGS_GG  created using  @BoredApeYC  NFTs, via the KOGs Mint Lab.  Auction begins in one hour here: https://kogs.atomichub.io/market#auctions  $RFOX $VFOX #nft #nftcommunity #BoredApeYC",0,9,57
@novocrypto,https://twitter.com/novocrypto/status/1455882002138374144,2021-11-03T12:58:12.000Z,GM NYC!   What a beautiful ape to be a bored ape!  LFG  @BoredApeYC @BoredApeLadies @NFT_NYC #NYCNFT,0,0,9
@DEEZCOOKIE,https://twitter.com/DEEZCOOKIE/status/1455881740124360709,2021-11-03T12:57:10.000Z,Think I posted the steaks in wrong spot lol posting again,2,0,8
@cryptojoshainas,https://twitter.com/cryptojoshainas/status/1455881439254302731,2021-11-03T12:55:58.000Z,Apes and all the rest jump into the feel-good and awesome  @SuperlativeSS  community!,0,1,9
@evanrodgers,https://twitter.com/evanrodgers/status/1455879132127039488,2021-11-03T12:46:48.000Z,Some scenes from #NFTNYC last night  #NYCNFT2021 #BAYC  @BoredApeYC  @RarePizzas,2,0,19
@shaman4646,https://twitter.com/shaman4646/status/1455876632489730054,2021-11-03T12:36:52.000Z,"Trying to get my guy pumped up for the  @BoredApeYC  warehouse party … ain’t happening.  He is, however, dressed to kill.  And bored af.  #BAYC",2,5,27
@SuperlativeSS,https://twitter.com/SuperlativeSS/status/1455875952878112769,2021-11-03T12:34:10.000Z," ",0,0,6
@skylarlrichard,https://twitter.com/skylarlrichard/status/1455875297841225739,2021-11-03T12:31:34.000Z,:),0,0,5
@RFOX_Official,https://twitter.com/RFOX_Official/status/1455875137409069060,2021-11-03T12:30:56.000Z,"What do  @StephenCurry30  ,   @MELOD1P  ,  @WakaFlocka  ,  @garyvee  ,  @Banks  ,  @KSI  and  @steveaoki  have in common?  They can all be some of the first to use their  @BoredApeYC  in the  @kogs_gg  Mint Lab and enjoy P2E gaming!  Start minting your BAYC #KOGs today at 10 PM GMT+8!  $RFOX $VFOX",5,44,127
@SacDaddy17,https://twitter.com/SacDaddy17/status/1455874336464805898,2021-11-03T12:27:45.000Z,Spotted  @BoredApeYC  in the wild,8,10,183
@skylarlrichard,https://twitter.com/skylarlrichard/status/1455874310174920711,2021-11-03T12:27:39.000Z,I wish I could sell it haha. Unfortunately not. Perhaps  @doodles  @SuperlativeSS  and  @BoredApeYC  could come together and auction it for charity?,1,0,4
@itsdummysays,https://twitter.com/itsdummysays/status/1455873184134144000,2021-11-03T12:23:10.000Z,Let's  @SuperlativeSS  x  @BoredApeYC,3,7,56
@tothemoonrider,https://twitter.com/tothemoonrider/status/1455873055771795459,2021-11-03T12:22:39.000Z,We find apes are superior to humans. We would like to colonize this planet with apes before we proceed on further negotiation terms on how to surrender and give us the full control of your planet. In meantime #jamango to you all Earthlings!  @ImmaDegen  #metaverse #jamango,0,0,5
@BAYC2745,https://twitter.com/BAYC2745/status/1455870836116582412,2021-11-03T12:13:50.000Z,"OPINION: Blocking  @KylieJenner  after she DMs you about your  @BoredApeYC  is a  ",3,3,45
@beijingdou,https://twitter.com/beijingdou/status/1455870607116181504,2021-11-03T12:12:56.000Z,,0,5,20
@ByakkoVoltaje,https://twitter.com/ByakkoVoltaje/status/1455870462437871616,2021-11-03T12:12:21.000Z,@TheSandboxGame  @beijingdou  probably nothing  @DApeWives  MATCH  @BoredApeYC,8,18,56
@RCTechBattles,https://twitter.com/RCTechBattles/status/1455869963345014788,2021-11-03T12:10:22.000Z,People ask me all the time why Im collecting all community worlds.  My answer: Just wait and see.... @nftworldsNFT  @LazyLionsNFT  @BoredApeYC,3,4,22
@Arthemort,https://twitter.com/Arthemort/status/1455869837968871425,2021-11-03T12:09:52.000Z,"I told people about blockchain and art synergy years and years ago !  I told them about   @beeple  over a year ago!   I told them about  @BoredApeYC  6 month ago !  I told them about @coolcatsnft before launch !   Now, Im not telling anyone anything unless I’m getting paid now !",9,6,28
@RFOX_Official,https://twitter.com/RFOX_Official/status/1455867868613169156,2021-11-03T12:02:03.000Z,"Minting the first  @BoredApeYC  #KOGs, from our own Bored Ape #5503, via the KOGs Mint Lab today!   Get a hold of these exclusive #NFTs by joining our auction here: https://kogs.atomichub.io/market#auctions. The auction starts in 2 hours.  Know more about KOGs Mint Lab here: https://kogs.gg/news/minty-the-bored-ape-goes-up-for-auction…",1,22,88
@h3ctor_eth,https://twitter.com/h3ctor_eth/status/1455858724761919491,2021-11-03T11:25:43.000Z,Finally aped in. Must say it feels so boring good to be a part of the BAYC family. Wheres my future billionaire apes at? Looking forward to meet u all. respectfully yours MAYC #5924 #apefollowape  @BoredApeYC    S/O to my mentor and fellow ape @mike_mozzy who led me here,77,13,342
@freddyc_eth,https://twitter.com/freddyc_eth/status/1455858027093839873,2021-11-03T11:22:56.000Z,We need one for free hotdog in HK @BoredApeYC #BAYC #apefollowape #NFT #NFTCommunity #BoredApeYachtClub #NFTJapan,0,1,6
@brassnft,https://twitter.com/brassnft/status/1455857967539105795,2021-11-03T11:22:42.000Z,Tweed suits hit different,0,0,7
@phibacka31,https://twitter.com/phibacka31/status/1455857083681751049,2021-11-03T11:19:11.000Z,gm    So dead. Back to work. Bet your bum I’m repping new  @BoredApeYC  merch to parent conferences today.,6,0,29
@Mon3yBro,https://twitter.com/Mon3yBro/status/1455856982833999874,2021-11-03T11:18:47.000Z,I wish I had a  @BoredApeYC . One day I will.,1,1,9
@maraki_girma_,https://twitter.com/maraki_girma_/status/1455855721640341504,2021-11-03T11:13:47.000Z,Day: 2  Title: OBSCURED   #africaart #art #DigitalArtist #habesha #africa #afrostarcrypto #Afro #Picasso #colors #NFTcollectibles #Procreate  @Procreate   @opensea  @yatreda  @BoredApeYC  @vintagemozart  @djngoma  @afrospiritart  @afroscope_  @AfroSenju  @afropunk  #AfricanNft,3,6,22
@buckh28d,https://twitter.com/buckh28d/status/1455855210463576070,2021-11-03T11:11:45.000Z,don't know if this guy is too frustrated to choose between these two lovely ladies or what  @BoredApeYC   @DApeWives,5,15,59
@PixeledFlags,https://twitter.com/PixeledFlags/status/1455854251524100096,2021-11-03T11:07:56.000Z,Join our telegram chanel http://t.me/pixeledflagsofficial… for a chance of winning a flag!  #NFTcollectibles #NFTCommunity #NFTs #NFT #NFTGiveaway  And check this  @BoredApeYC  honor flag #BAYC #NYCNFT,0,0,6
@ReneDeGuzman18,https://twitter.com/ReneDeGuzman18/status/1455849338911920137,2021-11-03T10:48:25.000Z," ",0,0,7
@KOGS_GG,https://twitter.com/KOGS_GG/status/1455846809968910337,2021-11-03T10:38:22.000Z,"We want to see who noticed some changes in  @AtomicHub  ",1,0,13
@T__NFT,https://twitter.com/T__NFT/status/1455844517815349248,2021-11-03T10:29:15.000Z,"This is beautiful ",1,0,4
@SyntribosStable,https://twitter.com/SyntribosStable/status/1455843127328002054,2021-11-03T10:23:44.000Z,@coolcatsnft +  @BoredApeYC   +  @angryboars  +  @metasaurs   all amazing communities and all will be on a white list for this. This is going to be hype!! #CoolCats  #BAYC  @elliotrades,2,1,10
@zigmarillion,https://twitter.com/zigmarillion/status/1455835140073132035,2021-11-03T09:52:00.000Z,Love it!,1,0,5
@swapkiwi,https://twitter.com/swapkiwi/status/1455832700401684483,2021-11-03T09:42:18.000Z,"Happy to see how projects are valued. Today we saw a mutant  @BoredApeYC  swapped for a  @FungibleFungi  and a mint pass.  | ",7,6,16
@LinstroETH,https://twitter.com/LinstroETH/status/1455828074583367682,2021-11-03T09:23:55.000Z,My LinkedIn has BOOMED since I changed my PFP to #BAYC.  Thank you #NFT Community and all groups:  -  @BoredApeYC   - @coolcatsnft  -  @0n1Force   -  @thecryptopunks   - and all the ARTISTS who have add/requested!,0,0,12
@bluntman_eth,https://twitter.com/bluntman_eth/status/1455823839116488710,2021-11-03T09:07:05.000Z,"Stroke of genius by  @redfoxlabs_io  &  @RFOX_GAMES  on this one. Can’t wait to see some of these products in #Metaverse with  @RFOX_VALT    $RFOX $VFOX ",1,2,27
@bennydoda01,https://twitter.com/bennydoda01/status/1455822699733811201,2021-11-03T09:02:34.000Z,I couldnt be more excited for the Mint Lab launching Friday and for the pre-launch auction of the first 5  @BoredApeYC  @KOGS_GG  dont you think #5503 Bored Ape 'Minty' will look awesome on a KOG? Hes a thing of beauty. Stay tuned. $rfox $vfox  @RFOX_GAMES  @redfoxlabs_io,4,29,117
@AltRealityXYZ,https://twitter.com/AltRealityXYZ/status/1455819210807029760,2021-11-03T08:48:42.000Z,This will haunt me forever!  #BAYC #BoredApeYC  @BoredApeYC,0,1,7
@B3YCU,https://twitter.com/B3YCU/status/1455816813581795330,2021-11-03T08:39:10.000Z,When ETH goes to 6-10k i will buy  @TheTreeverse   @coolcatsnft  @worldofwomennft   @doodles   @TheDogePoundNFT   @KumaWorldNFT   @BoredApeYC  MAYC,2,1,14
@HeinrichDegener,https://twitter.com/HeinrichDegener/status/1455814094418710533,2021-11-03T08:28:22.000Z,For a split second I thought I had teleported to #NYCNFT but then realized I was still at  #HKFintechWeek  @BoredApeYC  @AAXExchange  @FINNOVASIA,0,1,4
@JaiJaiApe,https://twitter.com/JaiJaiApe/status/1455813917687443461,2021-11-03T08:27:40.000Z,"#NewProfilePic I love Mayc family too #apefollowape #NFT   @BoredApeYC",4,0,18
@seannana,https://twitter.com/seannana/status/1455803009934319616,2021-11-03T07:44:19.000Z,Sooo goood!!! Cc  @perrynguyen,2,0,5
@Kakarot,https://twitter.com/Kakarot/status/1455801045414645767,2021-11-03T07:36:31.000Z,We like the skeles  @jjjjjjjjjjohn  $XTZ @larvalabs  @BoredApeYC  @coolcatsnft,2,5,37
@ShmooNFT,https://twitter.com/ShmooNFT/status/1455799648682119173,2021-11-03T07:30:58.000Z,"Watching $ETH absolutely moon while  @BoredApeYC  floor remains intact is the greatest thing ever. Sleeping like a baby tonight and every night ",2,2,17
@JaiJaiApe,https://twitter.com/JaiJaiApe/status/1455788559290355713,2021-11-03T06:46:54.000Z,"I know I am insane to lower floor 20% below for quick liquid, Gold Gill bravo, I love you I miss you. Hope new family will treat you good soon.  #6147  @BoredApeYC  #bayc  @nftgerry  @domain  #NFTcollectibles  @NFTs",0,0,12
@JoryDavies,https://twitter.com/JoryDavies/status/1455786682603560960,2021-11-03T06:39:26.000Z,"CBP GANG ",1,1,4
@JaiJaiApe,https://twitter.com/JaiJaiApe/status/1455786336120500229,2021-11-03T06:38:04.000Z,I am proud to welcome my Trippy Apes family!  @BoredApeYC  #BAYC #NFTCommunity  #NFTs,8,0,27
@BeanieMcfly,https://twitter.com/BeanieMcfly/status/1455782647922405378,2021-11-03T06:23:25.000Z,"My two favorite projects!  @BoredApeYC  and  @OnChainMonkey  ",3,15,89
@C_Boolin,https://twitter.com/C_Boolin/status/1455779886170353673,2021-11-03T06:12:26.000Z,@KILLAz_NFT  @chillfrogsnft  @BoredApeYC,0,0,4
@kislam48,https://twitter.com/kislam48/status/1455777404794908674,2021-11-03T06:02:34.000Z,"Had a blast at  @joinupstream  NFT NYC event! Now to find someone to gift me a  @BoredApeYC  ",0,2,6
@ChadiNassar,https://twitter.com/ChadiNassar/status/1455777376747536385,2021-11-03T06:02:28.000Z,"Dunno what I’m impressed by more. The fact that he has a cool  @BoredApeYC  or he cute AF ",3,0,11
@ImJosefRakich,https://twitter.com/ImJosefRakich/status/1455772295415271427,2021-11-03T05:42:16.000Z,Wow massive congrats! How did you get him back????,1,0,6
@dingalingts,https://twitter.com/dingalingts/status/1455768523305676803,2021-11-03T05:27:17.000Z," ",0,0,14
@moonlander_eth,https://twitter.com/moonlander_eth/status/1455766895806844930,2021-11-03T05:20:49.000Z,"To us, who didn't make it to New York, we missed a lot.  @jenkinsthevalet  event,  @BoredApeYC  yacht,  @mutant_cartel  dinner amongst other. Let's not make the same mistake and be prepared for next year.",0,0,7
@zoenismo,https://twitter.com/zoenismo/status/1455766532265369601,2021-11-03T05:19:22.000Z,Okay last major purchase during the dead market. Gotta grab the opportunity while it's there!  I heard  @BoredApeYC  welcomes all apes in the club. Hoping me and my gnarly looking monster are welcome  so where are my fellow mutants?  lol so many eyes,41,13,148
@evantan,https://twitter.com/evantan/status/1455766210012868615,2021-11-03T05:18:05.000Z,"Huge thanks to  @netdragon0x  for helping me out with the sweet deal! ",0,0,10
@evantan,https://twitter.com/evantan/status/1455765928457605123,2021-11-03T05:16:58.000Z,I just got a  @TheSandboxGame  plot next to  @BoredApeYC . Uploading my consciousness to retire there and eternally hang out with the future generations of apes one day.   Also close enough to  @dingalingts  to holler and say wassup.,13,2,76
@courtneyballet,https://twitter.com/courtneyballet/status/1455759267131240448,2021-11-03T04:50:30.000Z,"Out walking my roomies dog and randomly found…  @BoredApeYC  pop up! #NYCNFT2021 is everywhere and I’m seriously loving it! Met some nice people and the vibes were chill. I’m not an  holder (yet) so I didn’t get the hoodie, but I did get some stickers  #NFTNovember #BAYC",1,0,16
@El_Jaboor,https://twitter.com/El_Jaboor/status/1455759077422690306,2021-11-03T04:49:45.000Z,Looks so sick,1,0,6
@BAYC5511,https://twitter.com/BAYC5511/status/1455758791228760067,2021-11-03T04:48:37.000Z,"Absolutely insane, congrats to the  @BoredApeYC  team  @yugalabs  soon to be a billion dollar brand",1,1,10
@itsmoonfruit,https://twitter.com/itsmoonfruit/status/1455757303588659202,2021-11-03T04:42:42.000Z,fuuuuuuu this is wild!,1,0,6
@nftjgn,https://twitter.com/nftjgn/status/1455756387393363969,2021-11-03T04:39:04.000Z,Always.,1,0,5
@oplah,https://twitter.com/oplah/status/1455756267964747778,2021-11-03T04:38:35.000Z,SUPER COOL!,1,0,6
@Slytoshi,https://twitter.com/Slytoshi/status/1455755539594448898,2021-11-03T04:35:41.000Z,"APE #725 kitted out in the best PFP merch around right now  @rebelrabbits  putting out the killer threads   Got an Ape, Mutant or Mars Cat? Want the hook up? DM me   #PFPmerch  @BoredApeYC  #BoredApeYachtClub #MutantApeYachtClub #BAYC #MAYC #rebelrabbits #NFTNYC  @boredhodler",1,3,13
@DotWorkByDavid,https://twitter.com/DotWorkByDavid/status/1455752763174965249,2021-11-03T04:24:39.000Z,Woah wtf .. I just made this …,2,1,7
@otter_eth,https://twitter.com/otter_eth/status/1455750065343975430,2021-11-03T04:13:56.000Z,"Looks rare ",2,0,8
@Slytoshi,https://twitter.com/Slytoshi/status/1455748304331948035,2021-11-03T04:06:56.000Z,"Mutant #1482 kitted out in the best PFP merch around right now  @rebelrabbits  putting out the killer threads   Got an Ape, Mutant or Mars Cat? Want the hook up? DM me   #PFPmerch  @BoredApeYC  #BoredApeYachtClub #MutantApeYachtClub #BAYC #MAYC #rebelrabbits",1,2,12
@nftjgn,https://twitter.com/nftjgn/status/1455748212027965441,2021-11-03T04:06:34.000Z,It is time for this tired ape to get some rest. Tomorrow is the big #apefest party so I need to recharge my batteries for that. I will try to tweet throughout the event to share all the amazing things the  @BoredApeYC  has in store for us. GN!!!,1,1,12
@Slytoshi,https://twitter.com/Slytoshi/status/1455747951775473668,2021-11-03T04:05:32.000Z,"Mutant #7123 kitted out in the best PFP merch around right now  @rebelrabbits  putting out the killer threads   Got an Ape, Mutant or Mars Cat? Want the hook up? DM me   #PFPmerch  @BoredApeYC  #BoredApeYachtClub #MutantApeYachtClub #BAYC #MAYC #rebelrabbits",0,2,10
@veratheape,https://twitter.com/veratheape/status/1455745496270651392,2021-11-03T03:55:47.000Z,I’ve met many people at  @NFT_NYC  but  @Thenizzar  is one of most amazing humans I’ve met. Thanks  @BoredApeYC  for bringing all the apes together. #apemeetape #BAYC,9,4,151
@SpaceLabNFT,https://twitter.com/SpaceLabNFT/status/1455743710738665478,2021-11-03T03:48:41.000Z,"Thank you Sho for the amazing project and community! Amazing meeting all of you in the real world ",1,0,6
@raudskeggNFT,https://twitter.com/raudskeggNFT/status/1455743668753555466,2021-11-03T03:48:31.000Z,Ape is ape  Thank you  @BoredApeYC  for letting #MAYC join the ranks. I know the Bored fam will get some perks that even mutants will yearn for.,0,0,9
@NeonPantheonNFT,https://twitter.com/NeonPantheonNFT/status/1455742928412807171,2021-11-03T03:45:35.000Z,This is such a brilliant mashup!,2,0,7
@pandaparadiseio,https://twitter.com/pandaparadiseio/status/1455741473891127298,2021-11-03T03:39:48.000Z,"http://Pandaparadise.io celebrates 4100+ mints, as we take on the halfway mark. Our DAO Vault continues to grow holding over ~60 ETH in NFTs including,  @BoredApeYC  , @coolcatsnft  @kaijukingz  @HeadDaoNFT. Let's pray NFT winter ends soon . #NFTCommunity #OpenseaNFT #NFT.",10,43,79
@phibacka31,https://twitter.com/phibacka31/status/1455741377250267144,2021-11-03T03:39:25.000Z,Like extremely dope. Sorry had to circle back as this really is fantastic. The use of all three projects in such a perfect manner is beautiful,2,0,7
@Skoo_0127,https://twitter.com/Skoo_0127/status/1455740359728893960,2021-11-03T03:35:22.000Z,@KlayThompson  Ik you tryna twin with ya boi,2,1,6
@SuperlativeSS,https://twitter.com/SuperlativeSS/status/1455739327841853447,2021-11-03T03:31:16.000Z,"Pretty Dope mate! ",1,2,28
@NeonApesYC,https://twitter.com/NeonApesYC/status/1455738773334020100,2021-11-03T03:29:04.000Z,GN !   Slide into my DMs overnight for a Neon Sign!     @coolcatsnft  @GutterCatGang   @BoredApeYC,6,5,26
@TheSmarmyBum,https://twitter.com/TheSmarmyBum/status/1455738202229133315,2021-11-03T03:26:48.000Z,"More and more profile photo projects are moving to 3D “metaverse” assets: @BoredApeYC  and @Deadfellaznft have it on their roadmap @RTFKTstudios ’ CloneX launches with them @CyberKongz  have already delivered  As they evolve away, so will the community",2,1,14
@kobrakao,https://twitter.com/kobrakao/status/1455737710681866245,2021-11-03T03:24:51.000Z,You need to sell that one to Klay or Seth Curry!,1,0,6
@SNKRz93,https://twitter.com/SNKRz93/status/1455737518285070340,2021-11-03T03:24:05.000Z,That’s awesome!!,2,0,5
@MoPeet1,https://twitter.com/MoPeet1/status/1455735632236580866,2021-11-03T03:16:35.000Z,@BeskARxNFT  @CryptoNovo311  @beijingdou  @BoredApeYC  @CryptoGarga  @GordonGoner  @TomatoBAYC  @paperdstudio  love you guys OG filter crew!! Bringing it to the apes!! MoPeetMoBeskar!!!,3,3,20
@StringyNFT,https://twitter.com/StringyNFT/status/1455735305596653568,2021-11-03T03:15:17.000Z,"Are WAGMI? #ApeFollowApe  Thanks for saying hello buddy! Everyone has been so nice.  In Twitter jail right now, but will get follows out to everyone ASAP!",0,0,5
@Skoo_0127,https://twitter.com/Skoo_0127/status/1455732319118151685,2021-11-03T03:03:25.000Z,What do ya say  @StephenCurry30  Business partners?   @BoredApeYC,19,19,326
@Coin_Nerds,https://twitter.com/Coin_Nerds/status/1455732160443281417,2021-11-03T03:02:47.000Z,"Top 10 NFT Marketplace Dapps With Best Social Signal on  @dapp_com New to top #BoredApeYachtClub -  @BoredApeYC   #Foundation - @withFND  #pocmon -  @pocmoncom #williamshatner -  @WAX_io   #superare -  @SuperRare   #nftb  #opensea #airnfts ",3,2,6
@Deathnote7771,https://twitter.com/Deathnote7771/status/1455731491640545280,2021-11-03T03:00:08.000Z,Is #ApeFollowApe still a thing now ?  Need 139 more to reach 1k followers.  #nftcollector  #NFTCommunity  @BoredApeYC,1,2,11
@h8_sports,https://twitter.com/h8_sports/status/1455731473491931137,2021-11-03T03:00:04.000Z,You mean  @TheModzKids,0,2,8
@amber_vittoria,https://twitter.com/amber_vittoria/status/1455731249012740096,2021-11-03T02:59:10.000Z,"Me: Wow #nfts have given me the ability to not be so reliant on client/brand art projects and briefs. So amazing to be able to make my own collections of art!  Also me: How do I find a way to make a collab tee with  @BoredApeYC ? ",1,1,15
@glass_hamlet,https://twitter.com/glass_hamlet/status/1455731005147566083,2021-11-03T02:58:12.000Z,"The only response henceforth should be: sorry bosses, can’t send it back. Gas fees are too high.",1,0,8
@blueseas37,https://twitter.com/blueseas37/status/1455729827017854991,2021-11-03T02:53:31.000Z," please help. Parties  in NYC tonight…. @BoredApeYC",1,0,6
@Tylersjourney_,https://twitter.com/Tylersjourney_/status/1455729358891634691,2021-11-03T02:51:39.000Z,.  @WillyTheDegen  better not be clowning on us with this. But if it does turn out to be real there will be a massive run for NFTS soon especially  @BoredApeYC,2,0,5
@StringyNFT,https://twitter.com/StringyNFT/status/1455729002258190338,2021-11-03T02:50:14.000Z,"Wen BAYC keyboard merch!?   Almost wore all the lettering off my keyboard furiously trying to keep up with all you strong, glorious apes   Eternally grateful for the incredible, warm welcome. Can't wait to chat with you all!   @BoredApeYC",0,0,6
@NostroEth,https://twitter.com/NostroEth/status/1455727899693096969,2021-11-03T02:45:52.000Z,dis how i feel getting no  @BoredApeYC  merch,1,0,17
@BushidoApes,https://twitter.com/BushidoApes/status/1455727059100180481,2021-11-03T02:42:31.000Z,What an honor  @BoredApeYC,0,0,6
@jessew_art,https://twitter.com/jessew_art/status/1455726404121866246,2021-11-03T02:39:55.000Z,"@BushidoApes  meet up, Wigan an amazing community and crew. Bushido apes changed my life abs this community is why. Thank you to all of you  @BoredApeYC  @Moramoth  @KidQuick  @SpaceLabCrypto  @zxr611  @jerediscool  @jimmygranite  @mopheadbop  @theTopGonk",1,9,30
@nortuko,https://twitter.com/nortuko/status/1455726350258614272,2021-11-03T02:39:42.000Z,Love it!,1,0,7
@B33Fbanks,https://twitter.com/B33Fbanks/status/1455726243706511364,2021-11-03T02:39:17.000Z,"I see bird ape  ",2,0,6
@BoredApeGazette,https://twitter.com/BoredApeGazette/status/1455725999056953351,2021-11-03T02:38:18.000Z,APE FEST » On The 2nd& 3rd Days Of Ape Fest The  @BoredApeYC  Opened A Pop Up Merch Shop.   Find out more about the event and take a look at the real life BAYC:,0,9,20
@themonsterguild,https://twitter.com/themonsterguild/status/1455725934015774722,2021-11-03T02:38:03.000Z," Bored Ape Yacht Club  Pink Bored Ape with blue beams  Very rare and very feminine. Perfect for  @KylieJenner http://opensea.io/assets/0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d/236…   #BoredApeYC  @BoredApeYC",0,0,7
@MACKsNFTs,https://twitter.com/MACKsNFTs/status/1455725905960181763,2021-11-03T02:37:56.000Z,That’s Ape Lincoln ser,1,0,9
@Web3EthNfts,https://twitter.com/Web3EthNfts/status/1455725209172938756,2021-11-03T02:35:10.000Z,If you are in #NFTNYC and you can find  @TimJudge  and take a shot with him and post a photo with him you will be entered in a drawing for 1ETH 20 slots available  @LazyLionsNFT  @BoredApeYC  @Crypto_Swarm,0,14,26
@nogoodlogan,https://twitter.com/nogoodlogan/status/1455725119196712969,2021-11-03T02:34:49.000Z,What do the founders look like? Anyone spot them?   @BoredApeYC,1,1,9
@kalikade_nft,https://twitter.com/kalikade_nft/status/1455724470845456385,2021-11-03T02:32:14.000Z,The  @jenkinsthevalet  party was awesome  so very bullish on the Writer’s room that I am scouring OS right now for a key to add to my ticket    + so lovely to see  @MooreCarly  again who had helped me pick out my first NFT in the  @BoredApeYC  discord!,4,4,72
@apexthemc,https://twitter.com/apexthemc/status/1455724009816051714,2021-11-03T02:30:24.000Z,Amazing!!!,1,0,7
@boredape93,https://twitter.com/boredape93/status/1455722488361590792,2021-11-03T02:24:21.000Z,Congrats! How’d u get him back?,0,0,6
@professorNFT,https://twitter.com/professorNFT/status/1455722205279621127,2021-11-03T02:23:14.000Z,Love it so much!,2,0,7
@chriscantino,https://twitter.com/chriscantino/status/1455719475005722625,2021-11-03T02:12:23.000Z,"Feels like Deadfellaz, Creature World, Doodles, and Cryptoadz could be buys at these prices",1,0,6
@NateDigital,https://twitter.com/NateDigital/status/1455718523754500096,2021-11-03T02:08:36.000Z,"i had the chance to get bayc in illinois, but i didnt pull the trigger. now i sad.",1,0,8
